region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Abruzzo,2020-03-08,nowcast,1.6,1.2,2,1.4,1.7,0
Abruzzo,2020-03-09,nowcast,1.5,1.2,1.9,1.4,1.7,0
Abruzzo,2020-03-10,nowcast,1.5,1.2,1.8,1.4,1.6,0
Abruzzo,2020-03-11,nowcast,1.5,1.2,1.8,1.3,1.6,0
Abruzzo,2020-03-12,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
Abruzzo,2020-03-13,nowcast,1.4,1.1,1.6,1.3,1.5,0.01
Abruzzo,2020-03-14,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
Abruzzo,2020-03-15,nowcast,1.3,1,1.5,1.2,1.4,0.02
Abruzzo,2020-03-16,nowcast,1.2,1,1.4,1.1,1.3,0.04
Abruzzo,2020-03-17,nowcast,1.2,1,1.4,1.1,1.3,0.07
Abruzzo,2020-03-18,nowcast,1.2,1,1.3,1.1,1.2,0.11
Abruzzo,2020-03-19,nowcast,1.1,0.9,1.3,1,1.2,0.15
Abruzzo,2020-03-20,nowcast,1.1,0.9,1.3,1,1.2,0.19
Abruzzo,2020-03-21,nowcast,1.1,0.9,1.2,1,1.1,0.27
Abruzzo,2020-03-22,nowcast,1,0.9,1.2,1,1.1,0.39
Abruzzo,2020-03-23,nowcast,1,0.8,1.1,0.9,1.1,0.51
Abruzzo,2020-03-24,nowcast,1,0.8,1.1,0.9,1,0.7
Abruzzo,2020-03-25,nowcast,0.9,0.8,1.1,0.9,1,0.83
Abruzzo,2020-03-26,nowcast,0.9,0.7,1,0.8,1,0.89
Abruzzo,2020-03-27,nowcast,0.9,0.7,1,0.8,1,0.92
Abruzzo,2020-03-28,nowcast,0.9,0.7,1,0.8,0.9,0.92
Abruzzo,2020-03-29,nowcast,0.9,0.7,1,0.8,0.9,0.9
Abruzzo,2020-03-30,nowcast,0.9,0.8,1.1,0.8,1,0.85
Abruzzo,2020-03-31,nowcast,0.9,0.8,1.1,0.9,1,0.77
Abruzzo,2020-04-01,nowcast,0.9,0.8,1.1,0.9,1,0.73
Abruzzo,2020-04-02,nowcast,1,0.8,1.1,0.9,1,0.7
Abruzzo,2020-04-03,nowcast,1,0.8,1.1,0.9,1,0.69
Abruzzo,2020-04-04,nowcast,1,0.8,1.1,0.9,1,0.66
Abruzzo,2020-04-05,nowcast,1,0.8,1.1,0.9,1,0.69
Abruzzo,2020-04-06,nowcast,1,0.8,1.1,0.9,1,0.72
Abruzzo,2020-04-07,nowcast,0.9,0.8,1.1,0.9,1,0.78
Abruzzo,2020-04-08,nowcast,0.9,0.8,1.1,0.9,1,0.81
Abruzzo,2020-04-09,nowcast,0.9,0.7,1,0.8,1,0.85
Abruzzo,2020-04-10,nowcast,0.9,0.7,1.1,0.8,1,0.85
Abruzzo,2020-04-11,nowcast,0.9,0.8,1.1,0.8,1,0.85
Abruzzo,2020-04-12,nowcast,0.9,0.7,1.1,0.8,1,0.86
Abruzzo,2020-04-13,nowcast,0.9,0.7,1,0.8,1,0.88
Abruzzo,2020-04-14,nowcast,0.9,0.7,1,0.8,0.9,0.89
Abruzzo,2020-04-15,nowcast,0.9,0.7,1,0.8,0.9,0.93
Abruzzo,2020-04-16,nowcast,0.8,0.6,1,0.8,0.9,0.97
Abruzzo,2020-04-17,nowcast,0.8,0.6,1,0.7,0.9,0.98
Abruzzo,2020-04-18,nowcast,0.8,0.6,0.9,0.7,0.8,0.99
Abruzzo,2020-04-19,nowcast,0.7,0.5,0.9,0.7,0.8,0.99
Abruzzo,2020-04-20,nowcast,0.7,0.5,0.9,0.6,0.8,1
Abruzzo,2020-04-21,nowcast,0.7,0.5,0.9,0.6,0.8,1
Abruzzo,2020-04-22,nowcast,0.7,0.5,0.8,0.6,0.7,0.99
Abruzzo,2020-04-23,nowcast,0.7,0.5,0.9,0.6,0.8,0.98
Abruzzo,2020-04-24,nowcast,0.7,0.5,1,0.6,0.8,0.96
Abruzzo,2020-04-25,nowcast,0.7,0.5,1,0.6,0.8,0.94
Abruzzo,2020-04-26,nowcast,0.7,0.5,1,0.6,0.8,0.93
Abruzzo,2020-04-27,nowcast,0.8,0.5,1,0.7,0.8,0.91
Abruzzo,2020-04-28,nowcast,0.8,0.5,1.1,0.7,0.9,0.89
Abruzzo,2020-04-29,nowcast,0.8,0.5,1.1,0.7,0.9,0.86
Abruzzo,2020-04-30,nowcast,0.8,0.6,1.1,0.7,0.9,0.87
Abruzzo,2020-05-01,nowcast,0.8,0.5,1.1,0.7,0.9,0.86
Abruzzo,2020-05-02,nowcast,0.8,0.6,1.1,0.7,0.9,0.87
Abruzzo,2020-05-03,nowcast,0.8,0.5,1.1,0.7,0.9,0.88
Abruzzo,2020-05-04,nowcast,0.8,0.5,1.1,0.7,0.9,0.87
Abruzzo,2020-05-05,nowcast,0.8,0.5,1.1,0.7,0.9,0.88
Abruzzo,2020-05-06,nowcast,0.8,0.5,1.1,0.7,0.9,0.86
Abruzzo,2020-05-07,nowcast,0.8,0.5,1.1,0.7,0.9,0.85
Abruzzo,2020-05-08,nowcast,0.8,0.5,1.2,0.7,0.9,0.82
Abruzzo,2020-05-09,nowcast,0.8,0.5,1.2,0.7,1,0.78
Abruzzo,2020-05-10,nowcast,0.8,0.5,1.2,0.7,0.9,0.8
Abruzzo,2020-05-11,nowcast,0.8,0.5,1.2,0.7,0.9,0.81
Abruzzo,2020-05-12,nowcast,0.8,0.4,1.2,0.7,0.9,0.82
Abruzzo,2020-05-13,nowcast,0.8,0.4,1.1,0.6,0.9,0.88
Abruzzo,2020-05-14,nowcast,0.7,0.4,1.1,0.6,0.9,0.91
Abruzzo,2020-05-15,nowcast,0.7,0.4,1.1,0.6,0.8,0.92
Abruzzo,2020-05-16,nowcast,0.7,0.3,1,0.5,0.8,0.93
Abruzzo,2020-05-17,nowcast,0.6,0.3,1,0.5,0.8,0.93
Abruzzo,2020-05-18,nowcast,0.7,0.2,1,0.5,0.8,0.91
Abruzzo,2020-05-19,nowcast,0.6,0.2,1.1,0.4,0.7,0.9
Abruzzo,2020-05-20,nowcast,0.6,0.2,1.1,0.5,0.8,0.89
Abruzzo,2020-05-21,nowcast,0.7,0.2,1.2,0.4,0.8,0.86
Abruzzo,2020-05-22,nowcast,0.7,0.2,1.3,0.5,0.8,0.81
Abruzzo,2020-05-23,nowcast,0.7,0.3,1.4,0.5,0.9,0.78
Abruzzo,2020-05-24,nowcast,0.8,0.3,1.4,0.5,0.9,0.74
Abruzzo,2020-05-25,nowcast,0.8,0.2,1.5,0.5,1,0.68
Abruzzo,2020-05-26,nowcast,0.9,0.3,1.6,0.6,1,0.63
Abruzzo,2020-05-27,nowcast,0.9,0.3,1.7,0.6,1.1,0.58
Abruzzo,2020-05-28,nowcast,0.9,0.4,1.7,0.6,1.1,0.55
Abruzzo,2020-05-29,nowcast,1,0.3,1.8,0.7,1.2,0.53
Abruzzo,2020-05-30,nowcast,1,0.4,1.8,0.7,1.2,0.47
Abruzzo,2020-05-31,nowcast,1,0.4,1.8,0.7,1.3,0.47
Abruzzo,2020-06-01,nowcast,1,0.4,1.9,0.7,1.2,0.46
Abruzzo,2020-06-02,nowcast,1.1,0.4,1.9,0.8,1.3,0.43
Abruzzo,2020-06-03,nowcast,1.1,0.3,2,0.7,1.3,0.39
Abruzzo,2020-06-04,nowcast,1.2,0.4,2.1,0.7,1.4,0.35
Abruzzo,2020-06-05,nowcast,1.2,0.5,2.3,0.8,1.5,0.3
Abruzzo,2020-06-06,nowcast,1.3,0.5,2.3,0.9,1.5,0.25
